TICKER,OFTIC,MEASURE,FISCALP,anndats,actual,suescore
HD,HD,EPS,ANN,2000-02-22,1.003,1.80044
HD,HD,EPS,ANN,2001-02-07,1.11,
HD,HD,EPS,ANN,2002-02-26,1.29,1.34596
HD,HD,EPS,ANN,2003-02-25,1.56,3.3692
HD,HD,EPS,ANN,2004-02-24,1.88,3.39683
HD,HD,EPS,ANN,2005-02-22,2.26,-0.18023
HD,HD,EPS,ANN,2006-02-21,2.72,3.62335
HD,HD,EPS,ANN,2007-02-20,2.83,-0.60172
HD,HD,EPS,ANN,2008-02-26,2.27,-0.63599
HD,HD,EPS,ANN,2009-02-24,1.78,4.23211
HD,HD,EPS,ANN,2010-02-23,1.66,6.50605
HD,HD,EPS,ANN,2011-02-22,2.03,3.08172
HD,HD,EPS,ANN,2012-02-21,2.47,5.7886
HD,HD,EPS,ANN,2013-02-26,3.1,3.19765
HD,HD,EPS,ANN,2014-02-25,3.76,1.07582
HD,HD,EPS,ANN,2015-02-24,4.58,3.06193
HD,HD,EPS,ANN,2016-02-23,5.4,2.61649
HD,HD,EPS,ANN,2017-02-21,6.45,4.6983
HD,HD,EPS,ANN,2018-02-20,7.46,1.08887
HD,HD,EPS,ANN,2019-02-26,9.89,2.53215
HD,HD,EPS,ANN,2020-02-25,10.25,4.51671
HD,HD,EPS,ANN,2021-02-23,11.94,0.44323
HD,HD,EPS,ANN,2022-02-22,15.53,0.31772
HD,HD,EPS,ANN,2023-02-21,16.69,0.50006
HD,HD,EPS,ANN,2024-02-20,15.11,0.54029
HDB,HDB,EPS,ANN,2004-04-20,,
HDB,HDB,EPS,ANN,2005-04-13,0.15,
HDB,HDB,EPS,ANN,2006-04-17,0.177,
HDB,HDB,EPS,ANN,2007-04-24,0.24,-2.12132
HDB,HDB,EPS,ANN,2008-04-24,0.34,-1.73508
HDB,HDB,EPS,ANN,2009-04-23,0.345,
HDB,HDB,EPS,ANN,2010-04-26,0.431,
HDB,HDB,EPS,ANN,2011-04-24,2.815,
HDB,HDB,EPS,ANN,2012-04-18,0.6475,
HDB,HDB,EPS,ANN,2013-04-23,0.8,
HDB,HDB,EPS,ANN,2014-04-22,0.9,0.70711
HDB,HDB,EPS,ANN,2015-04-23,1.07,
HDB,HDB,EPS,ANN,2016-04-22,1.11,0.73524
HDB,HDB,EPS,ANN,2017-04-24,1.325,-13.13363
HDB,HDB,EPS,ANN,2018-04-21,1.6475,1.49272
HDB,HDB,EPS,ANN,2019-04-20,1.6715,-1.2372
HDB,HDB,EPS,ANN,2020-04-20,2.095,4.80899
HDB,HDB,EPS,ANN,2021-04-17,2.328,0.15964
HDB,HDB,EPS,ANN,2022-09-06,2.751,1.12816
HDB,HDB,EPS,ANN,2023-04-16,3.073,204.95734
HDB,HDB,EPS,ANN,2024-05-09,3.262,1.66728
HDD,HDD,EPS,ANN,2000-04-25,-0.33,2.38039
HDELY,HDELY,EPS,ANN,2023-02-23,1.69,
HDELY,HDELY,EPS,ANN,2024-02-22,2.086,
HDI,HDI,EPS,ANN,2000-01-18,0.86,2.45262
HDI,HDI,EPS,ANN,2001-01-17,1.11,0.3537
HDI,HDI,EPS,ANN,2002-01-17,1.43,2.1769
HDI,HDI,EPS,ANN,2003-01-21,1.9,1.70162
HDI,HDI,EPS,ANN,2004-01-21,2.5,1.45522
HDI,HDI,EPS,ANN,2005-01-20,2.99,1.04052
HDI,HDI,EPS,ANN,2006-01-19,3.41,0.73485
HDI,HOG,EPS,ANN,2007-01-18,3.93,0.54391
HDI,HOG,EPS,ANN,2008-01-25,3.74,-1.3506
HDI,HOG,EPS,ANN,2009-01-23,2.79,-6.67857
HDI,HOG,EPS,ANN,2010-01-22,0.3,-0.44517
HDI,HOG,EPS,ANN,2011-01-25,1.11,2.19879
HDI,HOG,EPS,ANN,2012-01-24,2.33,-0.08097
HDI,HOG,EPS,ANN,2013-01-29,2.72,-0.19221
HDI,HOG,EPS,ANN,2014-01-30,3.28,0.35232
HDI,HOG,EPS,ANN,2015-01-29,3.88,0.60261
HDI,HOG,EPS,ANN,2016-01-28,3.69,1.2355
HDI,HOG,EPS,ANN,2017-01-31,3.83,-1.04809
HDI,HOG,EPS,ANN,2018-01-30,3.43,0.35274
HDI,HOG,EPS,ANN,2019-01-29,3.3,-7.10583
HDI,HOG,EPS,ANN,2020-01-28,2.68,0.01177
HDI,HOG,EPS,ANN,2021-02-02,0.01,-3.74241
HDI,HOG,EPS,ANN,2022-02-08,4.19,5.0345
HDI,HOG,EPS,ANN,2023-02-02,4.96,2.36345
HDI,HOG,EPS,ANN,2024-02-08,4.87,1.76492
HDIE,HDIE,EPS,ANN,2000-01-26,-0.15,-0.77139
HDIE,HCDC,EPS,ANN,2001-01-25,0.15,
HDII,HDII,EPS,ANN,2000-09-29,-0.65,
HDII,HDII,EPS,ANN,2001-08-28,-0.41,
HDL,HDL,EPS,ANN,2000-06-06,1.32,2.63932
HDL,HDL,EPS,ANN,2001-06-05,1.53,5.65685
HDL,HDL,EPS,ANN,2002-06-04,1.39,6.76475
HDL,HDL,EPS,ANN,2003-06-10,1.77,2.88675
HDL,HDL,EPS,ANN,2004-06-08,1.61,
HDL,HDL,EPS,ANN,2005-06-27,1.54,
HDL,HDL,EPS,ANN,2006-06-30,0.44,-40.30509
HDL,HDL,EPS,ANN,2007-06-28,-2.65,-6.02902
HDNG,HDNG,EPS,ANN,2000-02-03,0.66,3.53553
HDNG,HDNG,EPS,ANN,2001-02-01,0.86,
HDNG,HDNG,EPS,ANN,2008-02-21,1.64,
HDNG,HDNG,EPS,ANN,2009-02-19,-0.1,
HDNG,HDNG,EPS,ANN,2010-02-18,-2.93,
HDNG,HDNG,EPS,ANN,2013-02-14,1.29,
HDNG,HDNG,EPS,ANN,2014-02-13,0.83,
HDNG,HDNG,EPS,ANN,2015-02-12,0.22,
HDNG,HDNG,EPS,ANN,2016-02-11,0.54,
HDP,HDP,EPS,ANN,2015-02-24,-14.37,-0.19631
HDP,HDP,EPS,ANN,2016-02-10,-3.08,0.63921
HDP,HDP,EPS,ANN,2017-02-09,-2.58,4.92049
HDP,HDP,EPS,ANN,2018-02-08,-1.4,0.8362
HDPE,HDPE.C,EPS,ANN,2007-01-15,0.714,-0.12191
HDPI,HDPI.C,EPS,ANN,2007-01-15,0.674,0.56569
HDSS,HDS,EPS,ANN,2014-03-25,0.58,2.07034
HDSS,HDS,EPS,ANN,2015-03-24,1.26,1.73205
HDSS,HDS,EPS,ANN,2016-03-15,1.74,3.08481
HDSS,HDS,EPS,ANN,2017-03-14,2.63,0.38921
HDSS,HDS,EPS,ANN,2018-03-13,2.31,1.34852
HDSS,HDS,EPS,ANN,2019-03-18,3.4,2.61012
HDSS,HDS,EPS,ANN,2020-03-17,3.57,3.76353
HDSX,NWRE,EPS,ANN,2001-08-20,0.02,
HDSX,NWRE,EPS,ANN,2002-08-28,0.28,
HDSX,NWRE,EPS,ANN,2003-08-21,0.43,0.28867
HDSX,NWRE,EPS,ANN,2004-08-05,0.41,2.02073
HDSX,NWRE,EPS,ANN,2005-09-01,0.55,4.96397
HDSX,NWRE,EPS,ANN,2006-08-14,0.66,0.18257
HDSX,NWRE,EPS,ANN,2007-08-10,0.17,-1.25725
HDTV,HDTV,EPS,ANN,2004-03-30,-17,
HDTV,HDTV,EPS,ANN,2005-03-14,-13.5,0.10398
HDTV,HDTV,EPS,ANN,2006-03-14,-19.5,-1.99811
HDTV,HDTV,EPS,ANN,2007-03-16,-23.5,0.21822
HDVT,HDVT,EPS,ANN,2002-02-28,0.45,
HDVT,HDVTF,EPS,ANN,2002-08-15,0.16,
HDVT,HDVTF,EPS,ANN,2003-08-15,0.17,
HDVT,HDVTF,EPS,ANN,2004-08-15,0.22,
HDVT,HDVTF,EPS,ANN,2005-09-28,0.8,
HDVT,HDVTF,EPS,ANN,2006-09-21,0.82,
HDWR,HDWR,EPS,ANN,2001-10-22,0.87,
HDWR,HDWR,EPS,ANN,2002-11-20,0.94,0
HDWR,HDWR,EPS,ANN,2003-11-05,1.3,0.23905
HDWR,HDWR,EPS,ANN,2004-11-10,1.69,1.45565
HDWR,HW,EPS,ANN,2005-11-08,2.37,2.53185
HDWR,HW,EPS,ANN,2006-11-07,2.19,3.27114
HDWR,HW,EPS,ANN,2007-11-06,2.53,1.74343
HDWR,HW,EPS,ANN,2008-11-04,0.598,-0.87165
HDWR,HW,EPS,ANN,2009-11-04,-0.07,-2.69607
HDWR,HW,EPS,ANN,2010-11-02,-0.89,-9.04724
HDWR,HW,EPS,ANN,2011-11-01,-0.77,1.88564
HDWR,HW,EPS,ANN,2012-11-06,-0.43,-1.78891
HDWR,HW,EPS,ANN,2013-11-05,0.12,-1.21136
HDWR,HW,EPS,ANN,2014-11-04,0.25,0
HDWR,HW,EPS,ANN,2015-11-03,0.46,-0.81624
HDWR,HW,EPS,ANN,2016-11-01,0.99,-2.50902
HDWY,HDWY,EPS,ANN,2000-02-24,0.5,-0.40032
HDYN,MATR,EPS,ANN,2000-02-15,1.01333,0.38224
HDYN,MATR,EPS,ANN,2001-02-16,0.58667,-0.92899
HDYN,MATR,EPS,ANN,2002-02-20,0.50667,-4.74693
HDYN,MATR,EPS,ANN,2003-02-20,0.20667,
HDYN,MATR,EPS,ANN,2004-02-19,0.47333,0.63246
HDYN,MATR,EPS,ANN,2005-02-22,0.72,-0.1
HDYN,MATR,EPS,ANN,2006-02-23,1.06,-0.55862
HDYN,MATR,EPS,ANN,2007-02-22,0.85,-1.05685
HDYN,MATR,EPS,ANN,2008-03-03,0.96,-6.93301
HE,HE,EPS,ANN,2000-01-24,1.445,1.68276
HE,HE,EPS,ANN,2001-01-23,1.27,-2.50598
HE,HE,EPS,ANN,2002-01-23,1.595,1.0835
HE,HE,EPS,ANN,2003-01-20,1.605,-1.96338
HE,HE,EPS,ANN,2004-01-20,1.58,3.72429
HE,HE,EPS,ANN,2005-02-07,1.66,-0.44626
HE,HE,EPS,ANN,2006-01-30,1.57,0.74689
HE,HE,EPS,ANN,2007-02-23,1.33,-1.97814
HE,HE,EPS,ANN,2008-02-21,1.05,3.88909
HE,HE,EPS,ANN,2009-02-19,1.49,-4.33013
HE,HE,EPS,ANN,2010-02-11,1.12,3.54658
HE,HE,EPS,ANN,2011-02-10,1.21,-1.74695
HE,HE,EPS,ANN,2012-02-08,1.44,0.08939
HE,HE,EPS,ANN,2013-02-15,1.68,4.10148
HE,HE,EPS,ANN,2014-02-18,1.62,2.65054
HE,HE,EPS,ANN,2015-02-12,1.68,3.10473
HE,HE,EPS,ANN,2016-02-11,1.65,1.57455
HE,HE,EPS,ANN,2017-02-14,1.75,0
HE,HE,EPS,ANN,2018-02-14,1.65,1.11807
HE,HE,EPS,ANN,2019-02-15,1.85,
HE,HE,EPS,ANN,2020-02-13,1.99,1.92841
HE,HE,EPS,ANN,2021-02-16,1.74,0.85749
HE,HE,EPS,ANN,2022-02-14,2.25,2.30936
HE,HE,EPS,ANN,2023-02-14,2.2,3.04239
HE,HE,EPS,ANN,2024-02-13,2.04,-0.70711
HE10,AIRI,EPS,ANN,2014-03-25,6.3,
HE10,AIRI,EPS,ANN,2015-03-31,1,
HE10,AIRI,EPS,ANN,2016-04-04,-1.1,
HE10,AIRI,EPS,ANN,2017-04-19,-20.4,
HE10,AIRI,EPS,ANN,2018-04-18,-7.3,
HE10,AIRI,EPS,ANN,2019-03-26,-2.6,
HE10,AIRI,EPS,ANN,2020-03-27,-0.9,
HE10,AIRI,EPS,ANN,2021-03-09,1,
HE10,AIRI,EPS,ANN,2022-03-07,0.5,
HE10,AIRI,EPS,ANN,2023-04-20,-0.33,
HE10,AIRI,EPS,ANN,2024-04-01,-0.65,
HE17,HEB,EPS,ANN,2010-03-15,-63.36,
HE17,HEB,EPS,ANN,2019-04-01,-9.68,
HE17,AIM,EPS,ANN,2020-03-30,-2.62,1.03709
HE17,AIM,EPS,ANN,2021-03-31,-0.45,-0.42427
HE17,AIM,EPS,ANN,2022-03-31,-0.4,-2.02073
HE17,AIM,EPS,ANN,2023-03-16,-0.4,
HE17,AIM,EPS,ANN,2024-04-01,-0.6,
HE18,HNNA,EPS,ANN,2017-12-04,1.92,
HE18,HNNA,EPS,ANN,2018-11-28,2.1,
HE18,HNNA,EPS,ANN,2019-12-03,1.42,
HEA,HR,EPS,ANN,2003-01-31,,
HEA,HR,EPS,ANN,2004-01-29,1.7,-1.64992
HEA,HR,EPS,ANN,2005-01-27,1.47,-2.82843
HEA,HR,EPS,ANN,2006-02-09,1.09,-1.14065
HEA,HR,EPS,ANN,2008-02-25,1.24,0.62489
HEA,HR,EPS,ANN,2009-02-23,0.79,17.67767
HEA,HR,EPS,ANN,2010-02-22,0.87,1.1619
HEA,HR,EPS,ANN,2011-02-22,0.25,-1.41423
HEA,HR,EPS,ANN,2012-02-22,0,1.18087
HEA,HR,EPS,ANN,2013-02-20,0.07,-1.61033
HEA,HR,EPS,ANN,2014-02-19,0.07,3.75267
HEA,HR,EPS,ANN,2015-02-17,0.33,7.21688
HEA,HR,EPS,ANN,2016-02-16,0.7,0.96476
HEA,HR,EPS,ANN,2017-02-15,0.78,35.27879
HEA,HR,EPS,ANN,2018-02-14,0.58,0.13608
HEA,HR,EPS,ANN,2019-02-13,0.55,1.51183
HEA,HR,EPS,ANN,2020-02-12,0.29,6.20844
HEA,HR,EPS,ANN,2021-02-10,0.52,-0.72226
HEA,HR,EPS,ANN,2022-02-22,0.45,1.2007
HECC,HCCI,EPS,ANN,2009-03-25,-0.11,-7.77817
HECC,HCCI,EPS,ANN,2010-02-24,0.17,-0.42426
HECC,HCCI,EPS,ANN,2011-02-24,0.26,2.12134
HECC,HCCI,EPS,ANN,2012-02-22,0.1,-1.47846
HECC,HCCI,EPS,ANN,2013-02-20,0.13,-7.77825
HECC,HCCI,EPS,ANN,2014-02-20,0.24,-1.22981
HECC,HCCI,EPS,ANN,2015-03-16,-0.05,1.38916
HECC,HCCI,EPS,ANN,2016-03-07,0.24,-3.69247
HECC,HCCI,EPS,ANN,2017-03-01,0.31,-0.5306
HECC,HCCI,EPS,ANN,2018-02-28,0.67,-0.05792
HECC,HCCI,EPS,ANN,2019-03-05,0.63,-7.96718
HECC,HCCI,EPS,ANN,2020-03-02,0.92,-1.05959
HECC,HCCI,EPS,ANN,2021-03-01,0.38,4.06488
HECC,HCCI,EPS,ANN,2022-03-02,2.59,2.1852
HECC,HCCI,EPS,ANN,2023-03-01,3.33,0.96809
HEES,HEES,EPS,ANN,2007-03-15,1.89,-0.06381
HEES,HEES,EPS,ANN,2008-03-07,1.7,-1.28832
HEES,HEES,EPS,ANN,2009-03-04,1.62,1.9256
HEES,HEES,EPS,ANN,2010-03-04,-0.19,-4.62953
HEES,HEES,EPS,ANN,2011-03-03,-0.73,3.10714
HEES,HEES,EPS,ANN,2012-03-01,0.26,6.30888
HEES,HEES,EPS,ANN,2013-03-05,1.01,-0.28935
HEES,HEES,EPS,ANN,2014-02-28,1.26,1.91046
HEES,HEES,EPS,ANN,2015-02-26,1.56,1.25556
HEES,HEES,EPS,ANN,2016-02-25,1.26,-1.09235
HEES,HEES,EPS,ANN,2017-02-23,1.05,1.49591
HEES,HEES,EPS,ANN,2018-02-22,1.85,6.77689
HEES,HEES,EPS,ANN,2019-02-21,2.13,2.64177
HEES,HEES,EPS,ANN,2020-02-20,2.67,3.49637
HEES,HEES,EPS,ANN,2021-02-17,1.39,3.64683
HEES,HEES,EPS,ANN,2022-02-24,1.94,2.06475
HEES,HEES,EPS,ANN,2023-02-22,3.66,5.61489
HEES,HEES,EPS,ANN,2024-02-22,4.78,1.45832
HEHD,HGKG,EPS,ANN,2000-06-07,0.33,
HEHD,HGKGY,EPS,ANN,2003-03-06,,
HEHD,HGKGY,EPS,ANN,2004-03-04,,
HEHD,HGKGY,EPS,ANN,2005-03-10,,
HEHD,HGKGY,EPS,ANN,2006-03-09,0.52,0.70711
HEHD,HGKGY,EPS,ANN,2010-03-03,0.41,
HEHD,HGKGY,EPS,ANN,2011-03-02,0.43,
HEHD,HGKGY,EPS,ANN,2012-03-07,0.55,
HEHD,HGKGY,EPS,ANN,2013-03-06,0.59,
HEHD,HGKGY,EPS,ANN,2014-02-24,0.67,
HEI,HEI,EPS,ANN,2000-12-14,0.15599,0.35082
HEI,HEI,EPS,ANN,2001-12-21,0.13536,-2.54034
HEI,HEI,EPS,ANN,2002-12-18,0.10867,1.15738
HEI,HEI,EPS,ANN,2003-12-15,0.10486,0.63013
HEI,HEI,EPS,ANN,2005-12-21,0.18245,1.41421
HEI,HEI,EPS,ANN,2006-12-20,0.25166,3.1512
HEI,HEI,EPS,ANN,2007-12-19,0.30409,2.58199
HEI,HEI,EPS,ANN,2008-12-17,0.37329,1.15549
HEI,HEI,EPS,ANN,2009-12-17,0.34603,0.59629
HEI,HEI,EPS,ANN,2010-12-15,0.42467,2.59278
HEI,HEI,EPS,ANN,2011-12-15,0.56033,0.38269
HEI,HEI,EPS,ANN,2012-12-18,0.65536,1.07059
HEI,HEI,EPS,ANN,2013-12-17,0.78336,2.0515
HEI,HEI,EPS,ANN,2014-12-16,0.9216,0.63949
HEI,HEI,EPS,ANN,2015-12-15,1.00864,3.36878
HEI,HEI,EPS,ANN,2016-12-13,1.18784,1.76932
HEI,HEI,EPS,ANN,2017-12-18,1.3696,5.91068
HEI,HEI,EPS,ANN,2018-12-17,1.9,0.88524
HEI,HEI,EPS,ANN,2019-12-16,2.39,2.58198
HEI,HEI,EPS,ANN,2020-12-21,2.29,1.24583
HEI,HEI,EPS,ANN,2021-12-15,2.21,1.0884
HEI,HEI,EPS,ANN,2022-12-19,2.55,0.4358
HEI,HEI,EPS,ANN,2023-12-18,2.91,0.96703
HEI/1,HEIA,EPS,ANN,2012-12-18,,
HEI/1,HEIA,EPS,ANN,2013-12-17,0.78336,
HEI/1,HEIA,EPS,ANN,2014-12-16,0.9216,
HEI/1,HEI.A,EPS,ANN,2015-12-15,1.00864,
HEI/1,HEI.A,EPS,ANN,2018-12-17,1.9,
HEI/1,HEI.A,EPS,ANN,2019-12-16,2.39,
HEI/1,HEI.A,EPS,ANN,2020-12-21,2.29,
HEI/1,HEI.A,EPS,ANN,2021-12-15,2.21,
HEI/1,HEI.A,EPS,ANN,2022-12-19,2.55,
HEI/1,HEI.A,EPS,ANN,2023-12-18,2.91,1.26812
HEID,ARCA,EPS,ANN,2000-02-15,,
HEII,HEII,EPS,ANN,2001-10-10,-0.12,3.53553
HEII,HEII,EPS,ANN,2002-10-24,-0.35,
HEII,HEII,EPS,ANN,2005-10-25,0.04,
HEII,HEII,EPS,ANN,2006-12-01,-0.64,
HEII,HEII,EPS,ANN,2007-11-30,-0.75,
HEII,HEII,EPS,ANN,2008-10-09,0.09,
HEK,HEK,EPS,ANN,2011-03-14,-1.4,
HEK,HEK,EPS,ANN,2012-03-08,0.6,0.71286
HEK,HEK,EPS,ANN,2013-03-11,-0.7,-1.97428
HEK,NES,EPS,ANN,2014-03-10,-9.48,-0.36994
HEK,NES,EPS,ANN,2015-03-16,-13.21,-30.23646
HEK,NESC,EPS,ANN,2016-03-11,-7.05,
HEK,NESC,EPS,ANN,2017-04-14,-1.38,
HELC,HETC,EPS,ANN,2003-02-19,-4.25,-0.35256
HELC,HETC,EPS,ANN,2005-01-19,-1.33,
HELE,HELE,EPS,ANN,2000-05-11,0.75,6.97552
HELE,HELE,EPS,ANN,2001-05-08,0.6,-0.2357
HELE,HELE,EPS,ANN,2002-05-06,1,
HELE,HELE,EPS,ANN,2003-05-13,1.31,3.15741
HELE,HELE,EPS,ANN,2004-05-13,2.12,17.67767
HELE,HELE,EPS,ANN,2005-05-12,2.36,-0.23094
HELE,HELE,EPS,ANN,2006-05-09,1.65,4.26522
HELE,HELE,EPS,ANN,2007-05-11,1.58,4.02492
HELE,HELE,EPS,ANN,2008-05-13,1.75,0.74061
HELE,HELE,EPS,ANN,2009-05-13,1.59,7.09208
HELE,HELE,EPS,ANN,2010-05-12,2.32,1.18818
HELE,HELE,EPS,ANN,2011-05-10,2.98,1.75687
HELE,HELE,EPS,ANN,2012-04-27,3.48,1.60126
HELE,HELE,EPS,ANN,2013-04-29,3.62,1.9
HELE,HELE,EPS,ANN,2014-04-28,3.54,0.35356
HELE,HELE,EPS,ANN,2015-04-28,5.85,1.37012
HELE,HELE,EPS,ANN,2016-04-28,6.25,6.90724
HELE,HELE,EPS,ANN,2017-04-27,6.73,3.13147
HELE,HELE,EPS,ANN,2018-04-26,7.24,10.59631
HELE,HELE,EPS,ANN,2019-04-26,8.06,8.1405
HELE,HELE,EPS,ANN,2020-04-28,9.3,3.43155
HELE,HELE,EPS,ANN,2021-04-28,11.65,0.15983
HELE,HELE,EPS,ANN,2022-04-27,12.36,9.33377
HELE,HELE,EPS,ANN,2023-04-26,9.45,2.04481
HELE,HELE,EPS,ANN,2024-04-24,8.91,3.46032
HELO,HELO,EPS,ANN,2000-01-26,0.74,2.12132
HELX,HELX,EPS,ANN,2000-02-14,0.7,4.56435
HELX,HELX,EPS,ANN,2001-02-22,2.02,1.40329
HELX,HELX,EPS,ANN,2002-02-21,-0.26,0
HELX,HELX,EPS,ANN,2003-01-30,-0.77,-1.47541
HELX,HELX,EPS,ANN,2004-01-30,-0.09,0.70711
HELX,HELX,EPS,ANN,2005-01-28,0.74,-0.43796
HEM,HEM,EPS,ANN,2005-11-14,-1.24,
HEM,HEM,EPS,ANN,2006-11-20,-0.99,-1.28103
HEMA,HEMA,EPS,ANN,2019-03-26,,
HENF,HENOY,EPS,ANN,2006-02-21,0.54417,
HENF,HENOY,EPS,ANN,2010-02-25,0.4875,
HENF,HENOY,EPS,ANN,2011-02-24,0.8475,
HENF,HENOY,EPS,ANN,2012-03-08,1.09,
HENF,HENOY,EPS,ANN,2013-03-06,1.19,
HENF,HENOY,EPS,ANN,2014-02-20,1.3525,
HENF,HENOY,EPS,ANN,2015-03-04,1.453,
HENF,HENOY,EPS,ANN,2016-02-25,1.353,
HENF,HENOY,EPS,ANN,2017-02-23,1.48225,
HENF,HENOY,EPS,ANN,2018-02-22,1.649,
HENF,HENOY,EPS,ANN,2019-02-21,1.77,
HENF,HENOY,EPS,ANN,2020-03-05,1.518,
HENF,HENOY,EPS,ANN,2021-04-06,1.22,
HENF,HENOY,EPS,ANN,2022-02-23,1.152,
HENF,HENOY,EPS,ANN,2024-03-04,1.175,
HEOP,HEOP,EPS,ANN,2007-01-22,0.9619,
HEOP,HEOP,EPS,ANN,2008-01-23,0.95238,1
HEOP,HEOP,EPS,ANN,2009-01-26,0.21,2
HEOP,HEOP,EPS,ANN,2010-02-01,-0.81,
HEOP,HEOP,EPS,ANN,2011-02-07,-0.93,4.75872
HEOP,HEOP,EPS,ANN,2012-01-26,0.24,0.94491
HEOP,HEOP,EPS,ANN,2013-01-24,0.44,0.5773
HEOP,HEOP,EPS,ANN,2014-01-23,0.37,-7.34844
HEOP,HEOP,EPS,ANN,2015-02-02,0.27,2.44948
HEOP,HEOP,EPS,ANN,2016-02-01,0.45,-1.22474
HEOP,HEOP,EPS,ANN,2017-01-30,0.49,1.09549
HEPH,HEPH,EPS,ANN,2003-03-14,-1.35,
HEPH,HEPH,EPS,ANN,2004-03-15,-1.67,-0.42426
HEPH,HEPH,EPS,ANN,2005-03-08,-1.29,-4.59619
HEPH,HEPH,EPS,ANN,2006-03-16,-1.46,-3.88498
HEPH,HEPH,EPS,ANN,2007-03-16,-1.2,9.19239
HEPH,HEPH,EPS,ANN,2008-03-17,-0.8,
HEPI,ZIVO,EPS,ANN,2022-04-22,-7.2,
HEPI,ZIVO,EPS,ANN,2023-03-14,-5.58,
HEPL,HEP,EPS,ANN,2005-02-01,0.9,0.92988
HEPL,HEP,EPS,ANN,2006-01-30,0.85,-0.96371
HEPL,HEP,EPS,ANN,2007-02-05,0.8,2.60111
HEPL,HEP,EPS,ANN,2008-02-05,1.13,0.43614
HEPL,HEP,EPS,ANN,2009-02-03,0.67,-2.21942
HEPL,HEP,EPS,ANN,2010-02-11,1.06,-4.66681
HEPL,HEP,EPS,ANN,2011-02-15,1.06,0.96359
HEPL,HEP,EPS,ANN,2012-02-16,1.34,1.21651
HEPL,HEP,EPS,ANN,2013-02-21,1.29,-1.93432
HEPL,HEP,EPS,ANN,2014-02-20,0.88,0.53687
HEPL,HEP,EPS,ANN,2015-02-24,1.2,-1.39262
HEPL,HEP,EPS,ANN,2016-02-23,1.6,0.48473
HEPL,HEP,EPS,ANN,2017-02-21,1.69,-2.63242
HEPL,HEP,EPS,ANN,2018-02-20,1.76,1.07406
HEPL,HEP,EPS,ANN,2019-02-19,1.7,0.29001
HEPL,HEP,EPS,ANN,2020-02-19,2.13,-1.64321
HEPL,HEP,EPS,ANN,2021-02-23,1.61,2.09303
HEPL,HEP,EPS,ANN,2022-02-22,2.03,-2.68703
HEPL,HEP,EPS,ANN,2023-02-24,1.77,1.8247
HEPS,HEPS,EPS,ANN,2022-03-24,-1.92,6.21086
HEPS,HEPS,EPS,ANN,2023-03-22,-3.74,0.6093
HEPS,HEPS,EPS,ANN,2024-03-25,0.23,-2.90736
HERB,HERB,EPS,ANN,2000-02-24,1.86,
HERO,HERO,EPS,ANN,2006-02-06,1.13,-0.70843
HERO,HERO,EPS,ANN,2007-02-05,3.08,3.47851
HERO,HERO,EPS,ANN,2008-01-31,2.34,-0.27212
HERO,HERO,EPS,ANN,2009-02-10,1.07,2.97842
HERO,HERO,EPS,ANN,2010-03-02,-0.77,0.65068
HERO,HERO,EPS,ANN,2011-03-09,-0.46,2.9896
HERO,HERO,EPS,ANN,2012-02-09,-0.51,1.07369
HERO,HERO,EPS,ANN,2013-02-12,-0.44,2.82356
HERO,HERO,EPS,ANN,2014-02-06,0.27,1.82863
HERO,HERO,EPS,ANN,2015-02-12,-0.12,0.11377
HERO,HERO,EPS,ANN,2016-03-30,-2.47,0.05953
HESAY,HESAY,EPS,ANN,2023-02-17,3.229,
HESAY,HESAY,EPS,ANN,2024-02-09,4.112,-0.69891
HESM,HESM,EPS,ANN,2018-02-05,0.75,-1.6176
HESM,HESM,EPS,ANN,2019-01-30,1.27,-1.61612
HESM,HESM,EPS,ANN,2020-01-29,1.2,-1.34386
HESM,HESM,EPS,ANN,2021-01-27,1.31,0.70555
HESM,HESM,EPS,ANN,2022-01-26,1.76,-0.90769
HESM,HESM,EPS,ANN,2023-01-25,2.01,-0.47651
HESM,HESM,EPS,ANN,2024-01-31,2.08,-0.04267
HEW,HEW,EPS,ANN,2002-11-08,1.2,1.96413
HEW,HEW,EPS,ANN,2003-11-06,1.19,2.89828
HEW,HEW,EPS,ANN,2004-11-05,1.33,0.11601
HEW,HEW,EPS,ANN,2005-11-10,1.28,1.29762
HEW,HEW,EPS,ANN,2006-11-10,-1.02,-2.07512
HEW,HEW,EPS,ANN,2007-11-12,-1.62,-34.39742
HEW,HEW,EPS,ANN,2008-11-17,2.02,0.46107
HEW,HEW,EPS,ANN,2009-11-10,2.67,1.49384
HEXO,HEXO,EPS,ANN,2019-10-28,-16.8,-2.27844
HEXO,HEXO,EPS,ANN,2020-10-29,-99.12,-1.37328
HEXO,HEXO,EPS,ANN,2021-10-29,-12.46,-14.66445
HEXO,HEXO,EPS,ANN,2022-10-31,-38.08,0.40567
HEXS,APCX,EPS,ANN,2023-03-20,-1,
HEXS,APCX,EPS,ANN,2024-04-01,-1.01,
HF1,HF,EPS,ANN,2000-01-20,2.23,0.3588
HF1,HF,EPS,ANN,2001-01-19,2.68,0.94035
HFBC,HFBC,EPS,ANN,2000-06-21,0.62476,
HFBC,HFBC,EPS,ANN,2006-01-31,1.07651,
HFBC,HFBC,EPS,ANN,2007-01-31,1.03806,
HFBC,HFBC,EPS,ANN,2008-01-24,1.09573,
